id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,mths_since_last_major_derog,acc_now_delinq,tot_cur_bal,acc_open_past_24mths,avg_cur_bal,bc_util,chargeoff_within_12_mths,delinq_amnt,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,num_actv_bc_tl,num_bc_tl,num_il_tl,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens
35023992,3200,3200,3200, 36 months,15.99%,112.49,Dietary Supervisor,10+ years,RENT,40000,Source Verified,14-Dec,Current,small_business,142xx,NY,29.19,1,Nov-94,680,684,0,20,NA,5,0,4177,38%,19,16-Feb,112.49,16-Mar,16-Feb,20,0,27034,1,5407,39.8,0,0,0,78,36,14,2,7,5,0,0,1,0,50,0,0
361542,28000,28000,28000, 36 months,6.99%,864.44,President,4 years,MORTGAGE,250000,Not Verified,14-Dec,Current,small_business,140xx,NY,3.25,0,2-May,820,824,3,NA,NA,7,0,49471,8.60%,25,16-Feb,864.44,16-Mar,16-Feb,NA,0,501876,3,71697,8.6,0,0,4,20,NA,2,2,8,7,0,0,0,0,0,0,0
36280485,35000,35000,35000, 36 months,18.54%,1274.84,Manager,4 years,MORTGAGE,122452,Source Verified,14-Dec,Current,small_business,812xx,CO,9.58,1,Feb-00,710,714,2,11,NA,7,0,29,0.10%,21,16-Feb,1274.84,16-Mar,16-Feb,11,0,251795,3,35971,0.2,1,0,8,126,NA,5,1,3,9,0,0,1,3,0,0,0
36430461,12300,12300,12300, 60 months,21.99%,339.65,ophthalmic tech,3 years,RENT,36359,Verified,14-Dec,Current,small_business,104xx,NY,5.81,0,8-Feb,690,694,0,NA,NA,4,0,8537,47.40%,10,16-Feb,339.65,16-Mar,16-Feb,NA,0,8537,3,2134,98.9,0,0,0,15,NA,8,1,5,0,0,0,0,1,100,0,0
36260481,27650,27650,27650, 36 months,21.99%,1055.83,Network Admin,10+ years,MORTGAGE,95000,Verified,14-Dec,Charged Off,small_business,112xx,NY,6.77,1,Oct-96,690,694,2,16,NA,12,0,9356,51.70%,26,15-Jun,1055.83,,16-Feb,33,0,389360,7,35396,60.1,0,0,2,3,NA,4,2,8,5,0,0,0,3,33.3,0,0
36410412,25000,25000,25000, 36 months,11.44%,823.69,ceo,10+ years,MORTGAGE,78000,Not Verified,14-Dec,Current,small_business,020xx,MA,12.18,0,May-00,690,694,0,NA,NA,8,0,34285,79.70%,17,16-Jan,823.69,16-Mar,16-Feb,NA,0,237309,2,29664,80.1,0,0,2,20,NA,3,4,12,0,0,0,0,0,50,0,0
36300126,16000,16000,16000, 60 months,15.99%,389.01,store mgr,10+ years,MORTGAGE,78000,Verified,14-Nov,Current,small_business,373xx,TN,11.62,1,May-00,660,664,0,1,NA,8,0,9006,75%,17,16-Feb,389.01,16-Mar,16-Feb,NA,1,128799,3,18400,81.2,0,494,3,2,NA,9,3,5,6,0,1,0,2,66.7,0,0
36280137,1500,1500,1500, 36 months,8.19%,47.14,E7,10+ years,MORTGAGE,59000,Verified,14-Dec,Current,small_business,844xx,UT,17.17,2,Dec-93,700,704,0,19,NA,10,0,8246,55%,22,16-Feb,47.14,16-Mar,16-Feb,NA,0,278892,6,34862,79.3,0,0,2,27,19,13,2,5,6,0,0,0,0,50,0,0
36149771,18000,18000,17900, 36 months,12.39%,601.22,,n/a,OWN,58242,Verified,14-Dec,Current,small_business,718xx,AR,27.76,0,Apr-71,770,774,0,NA,NA,8,0,66997,21.30%,24,16-Feb,601.22,16-Mar,16-Feb,NA,0,70533,2,10076,21.7,0,0,0,13,NA,8,3,10,10,0,0,0,1,0,0,0
36119742,25000,25000,25000, 36 months,18.54%,910.6,Owner,1 year,RENT,70000,Source Verified,14-Dec,Current,small_business,912xx,CA,11.76,0,2-Feb,705,709,2,NA,NA,5,0,24935,63.10%,13,16-Feb,910.6,16-Apr,16-Feb,NA,0,24935,4,4987,63.1,0,0,0,16,NA,0,2,6,7,0,0,0,0,40,0,0
36190169,15000,15000,15000, 36 months,14.99%,519.91,Owner,5 years,MORTGAGE,48000,Not Verified,14-Dec,Current,small_business,296xx,SC,11.77,0,5-Mar,675,679,2,NA,NA,12,0,28483,86.80%,14,16-Feb,519.91,16-Mar,16-Feb,NA,0,72124,3,6557,85.6,0,0,2,5,NA,1,7,7,0,0,0,0,1,71.4,0,0
36029699,24525,24525,24525, 36 months,17.14%,876.1,Attorney,10+ years,RENT,350000,Source Verified,14-Dec,Current,small_business,914xx,CA,5.3,0,Oct-94,665,669,4,36,NA,18,0,4471,16.10%,58,16-Feb,876.1,16-Mar,16-Feb,36,0,86087,6,4783,18.3,0,0,2,6,60,0,9,25,16,0,0,0,5,8.3,0,0
35969666,10000,10000,10000, 36 months,15.99%,351.53,Owner,10+ years,MORTGAGE,65000,Verified,14-Dec,Current,small_business,397xx,MS,6.91,7,Mar-98,690,694,2,5,56,6,2,472,47.20%,29,16-Feb,351.53,16-Mar,16-Feb,9,0,155421,4,38855,94.4,0,0,4,40,5,0,1,14,8,0,0,4,1,100,0,2
35653776,7000,7000,7000, 36 months,15.99%,246.07,Information Tech Team Lead,3 years,MORTGAGE,94000,Not Verified,14-Nov,Current,small_business,351xx,AL,11.81,0,Jun-94,675,679,5,26,46,13,2,1074,9%,41,16-Jan,246.07,16-Mar,16-Feb,36,0,324349,7,29486,16,0,0,12,30,25,1,5,11,8,NA,0,0,4,0,0,0
36038818,20000,20000,20000, 36 months,12.39%,668.02,Managing Director,4 years,MORTGAGE,450000,Verified,14-Nov,Fully Paid,small_business,070xx,NJ,4.01,1,Nov-99,685,689,0,11,NA,7,0,21315,85.30%,20,15-Jan,19799.3,,15-Feb,11,0,957667,3,159611,85.3,0,0,3,8,NA,6,1,5,8,0,0,1,3,100,0,0
35733324,20000,20000,20000, 60 months,15.99%,486.26,administrator,2 years,RENT,40000,Verified,14-Dec,Current,small_business,191xx,PA,8.94,0,8-Aug,750,754,0,NA,NA,9,0,5091,31.60%,12,16-Feb,486.26,16-Apr,16-Feb,NA,0,22679,1,2520,31.6,0,0,0,1,NA,19,3,3,9,0,0,0,1,0,0,0
36169480,20000,20000,20000, 60 months,14.31%,468.59,President/Behavioral Health Clinician,8 years,OWN,75000,Source Verified,14-Dec,Current,small_business,280xx,NC,13.17,0,Dec-99,735,739,0,NA,NA,12,0,18522,71.80%,29,16-Feb,468.59,16-Mar,16-Feb,NA,0,255405,4,23219,85,0,0,2,37,NA,17,2,5,16,0,0,0,1,100,0,0
36179366,9900,9900,9900, 36 months,12.99%,333.53,owner,10+ years,RENT,120000,Source Verified,14-Nov,Current,small_business,953xx,CA,9.82,1,1-Nov,680,684,1,8,NA,4,0,8709,84.60%,6,16-Jan,333.53,16-Mar,16-Feb,NA,0,30412,1,7603,84.6,0,0,0,111,NA,0,2,4,2,0,0,0,0,100,0,0
36099331,5000,5000,5000, 36 months,14.31%,171.65,owner,10+ years,RENT,30000,Not Verified,14-Nov,Current,small_business,704xx,LA,37.92,0,3-Sep,695,699,1,NA,35,8,1,3191,36.30%,19,16-Jan,171.65,16-Mar,16-Feb,NA,0,42652,4,5332,48.7,0,0,0,13,NA,1,2,7,10,0,0,0,1,0,0,1
34384048,10000,10000,10000, 36 months,12.99%,336.9,Creative Director,4 years,RENT,40000,Source Verified,14-Dec,Current,small_business,100xx,NY,13.17,0,Feb-83,725,729,0,NA,NA,14,0,16124,29.10%,26,16-Feb,336.9,16-Mar,16-Feb,NA,0,22242,6,1589,32.6,0,0,0,9,NA,11,5,18,2,0,0,0,4,30,0,0
35979309,18150,18150,18150, 36 months,23.99%,711.99,Cashier,10+ years,RENT,40000,Source Verified,14-Dec,Current,small_business,223xx,VA,29.91,0,Nov-97,695,699,1,NA,NA,11,0,17137,71.40%,15,16-Feb,711.99,16-Apr,16-Feb,NA,0,25320,7,2302,82.7,0,0,0,1,NA,6,4,8,3,0,0,0,5,50,0,0
7371725,10000,10000,10000, 60 months,17.14%,249.28,owner,1 year,MORTGAGE,45000,Source Verified,14-Dec,Current,small_business,654xx,MO,24.19,0,4-Jun,690,694,0,NA,NA,8,0,38151,75.80%,22,16-Feb,249.28,16-Mar,16-Feb,NA,0,105211,4,13151,97.7,0,0,2,80,NA,18,2,4,7,0,0,0,1,100,0,0
34672995,11700,11700,11700, 36 months,17.14%,417.96,Regional Manager,2 years,RENT,62000,Source Verified,14-Dec,Current,small_business,784xx,TX,12.2,0,2-Mar,680,684,0,32,NA,6,0,3810,47%,12,16-Feb,417.96,16-Mar,16-Feb,37,0,42772,2,7129,47,0,0,2,16,32,6,3,7,3,0,0,0,1,0,0,0
36049297,22125,22125,22125, 36 months,22.99%,856.34,Owner Operator,2 years,OWN,165000,Not Verified,14-Dec,Late (31-120 days),small_business,797xx,TX,6.58,0,11-Aug,725,729,0,NA,NA,7,0,6141,38.40%,9,16-Jan,856.34,16-Mar,16-Feb,NA,0,35786,3,5112,45.2,0,0,0,5,NA,2,1,2,3,0,0,0,3,0,0,0
36029203,10000,10000,10000, 36 months,11.44%,329.48,Owner,3 years,RENT,110000,Source Verified,14-Nov,Current,small_business,914xx,CA,5.64,0,Apr-96,660,664,0,48,NA,7,0,14377,63.30%,22,16-Jan,329.48,16-Mar,16-Feb,48,0,27164,3,5433,84,0,0,1,4,NA,NA,2,7,6,0,0,0,2,100,0,0
36119107,21875,21875,21875, 36 months,17.86%,789.3,President,9 years,MORTGAGE,60950,Verified,14-Dec,Current,small_business,790xx,TX,7.01,0,Oct-99,695,699,1,NA,NA,8,0,18431,47.90%,28,16-Feb,789.3,16-Mar,16-Feb,NA,0,284553,2,35569,48,0,0,1,62,NA,5,3,11,8,0,0,0,2,50,0,0
35949111,28000,28000,28000, 36 months,15.59%,978.74,CEO,4 years,MORTGAGE,500000,Source Verified,14-Nov,Current,small_business,068xx,CT,4.33,1,Nov-96,690,694,0,15,NA,9,0,12046,60.80%,18,16-Feb,978.74,16-Mar,16-Feb,NA,0,79635,2,8848,91.3,0,0,2,38,15,6,5,9,4,0,0,0,1,100,0,0
35969026,12325,12325,12325, 60 months,23.99%,354.5,Senior Software Engineer,3 years,OWN,80000,Verified,14-Dec,Current,small_business,331xx,FL,3.86,0,Jul-98,685,689,0,36,NA,4,0,7762,62%,17,16-Feb,354.5,16-Mar,16-Feb,NA,0,7762,0,2587,97,0,0,1,15,NA,15,2,5,2,NA,0,0,0,100,0,0
36138947,7000,7000,7000, 36 months,15.59%,244.69,owner,10+ years,MORTGAGE,33000,Verified,14-Dec,Current,small_business,170xx,PA,12.29,0,Oct-87,670,674,2,50,62,7,1,3540,32%,32,16-Feb,244.69,16-Mar,16-Feb,92,0,4463,2,637,93,0,0,3,28,NA,0,3,15,3,NA,0,0,1,100,1,0
36178773,11175,11175,11175, 60 months,20.99%,302.26,Operations Analyst,3 years,MORTGAGE,77000,Verified,14-Dec,Current,small_business,782xx,TX,19,0,May-00,695,699,1,70,NA,12,0,5041,30.20%,28,16-Feb,302.26,16-Mar,16-Feb,70,0,281689,2,23474,38.7,0,0,4,19,NA,0,2,6,10,0,0,0,1,25,0,0
36148706,15000,15000,14750, 60 months,15.99%,364.7,owner,< 1 year,MORTGAGE,31000,Source Verified,14-Dec,Current,small_business,440xx,OH,24.08,0,6-Aug,675,679,0,NA,NA,9,0,7024,68.90%,13,16-Feb,364.7,16-Mar,16-Feb,NA,0,65983,1,7331,72.4,0,0,1,37,NA,19,3,3,6,0,0,0,0,33.3,0,0
35948772,30000,30000,30000, 60 months,14.99%,713.55,Senior Director of Finance,2 years,MORTGAGE,165000,Verified,14-Nov,Current,small_business,805xx,CO,1.23,0,Oct-89,755,759,0,28,NA,10,0,6230,13.80%,26,16-Feb,713.55,16-Mar,16-Feb,NA,0,550043,3,55004,13.9,0,0,10,75,NA,8,1,7,3,0,0,0,1,0,0,0
36058502,29975,29975,29975, 60 months,24.99%,879.64,RN,10+ years,OWN,160000,Source Verified,14-Nov,Current,small_business,201xx,VA,1.56,0,2-Jan,750,754,1,NA,NA,6,0,3956,39.20%,7,16-Jan,879.64,16-Mar,16-Feb,NA,0,5355,0,893,48.4,0,0,0,28,NA,1,2,3,1,0,0,0,0,0,0,0
36168673,8000,8000,8000, 36 months,13.66%,272.11,owner,10+ years,MORTGAGE,50000,Verified,14-Dec,Fully Paid,small_business,720xx,AR,29.62,1,Nov-78,700,704,0,21,NA,8,0,26507,86%,34,15-Apr,7615.41,,15-Apr,40,0,129285,5,16160,77,0,0,6,54,NA,7,2,7,14,NA,0,0,3,50,0,0
36108703,35000,35000,35000, 60 months,19.99%,927.1,Supervisor,< 1 year,RENT,92000,Verified,14-Nov,Late (31-120 days),small_business,218xx,MD,32.38,0,Jan-91,720,724,2,NA,NA,24,0,73963,33.70%,55,15-Dec,927.1,16-Mar,16-Feb,NA,0,166818,7,7253,41.3,0,0,0,5,NA,4,7,22,21,0,0,0,5,20,0,0
36048542,12000,12000,12000, 36 months,15.99%,421.83,registered nurse,5 years,RENT,70000,Verified,14-Dec,Current,small_business,346xx,FL,1.03,4,2-Jul,660,664,0,12,NA,7,0,323,5.30%,14,16-Feb,421.83,16-Mar,16-Feb,12,0,323,1,65,13.9,0,0,0,40,12,NA,1,7,0,0,0,4,1,0,0,0
35034675,25000,25000,25000, 60 months,12.39%,561.06,General Manager,10+ years,MORTGAGE,100000,Verified,14-Dec,Current,small_business,531xx,WI,5.11,0,Oct-85,805,809,0,30,NA,15,0,17230,23.90%,31,16-Feb,561.06,16-Apr,16-Feb,NA,0,162260,4,11590,30.1,0,0,7,87,30,9,4,7,3,0,0,0,3,25,0,0
35958529,30000,30000,30000, 36 months,11.99%,996.29,Credit manager,5 years,MORTGAGE,130000,Verified,14-Nov,Current,small_business,775xx,TX,19.79,0,Jul-94,735,739,0,65,NA,22,0,15856,27.80%,40,16-Jan,996.29,16-Mar,16-Feb,65,0,284243,7,14960,34.8,0,0,7,11,NA,11,4,10,10,0,0,0,3,16.7,0,0
34904463,6600,6600,6600, 36 months,22.99%,255.45,Driver,7 years,OWN,55000,Verified,14-Dec,Fully Paid,small_business,970xx,OR,6.5,0,5-Jun,680,684,0,NA,45,7,2,3397,49.80%,9,15-Nov,1480.96,,15-Dec,NA,0,4936,4,705,51.3,0,0,0,8,NA,8,3,3,2,0,0,0,3,0,0,2
36028468,3000,3000,3000, 36 months,14.31%,102.99,owner,10+ years,MORTGAGE,45000,Not Verified,14-Dec,Current,small_business,450xx,OH,10.83,0,2-Oct,730,734,1,54,NA,7,0,2322,28%,33,16-Feb,102.99,16-Mar,16-Feb,NA,0,9609,3,1922,48.1,0,0,2,39,54,1,1,17,5,0,0,0,0,0,0,0
36098468,14000,14000,14000, 60 months,19.24%,365.02,MTO,10+ years,MORTGAGE,87000,Verified,14-Nov,Charged Off,small_business,301xx,GA,12.87,1,Jul-96,665,669,2,22,21,5,1,8474,61.40%,22,15-Sep,365.02,,16-Feb,NA,0,229883,4,45977,72.7,0,0,3,72,28,1,1,6,9,0,0,0,0,50,0,1
36138389,5000,5000,5000, 36 months,15.59%,174.78,Project Manager,3 years,RENT,60000,Verified,14-Nov,Current,small_business,481xx,MI,20.1,1,2-Mar,665,669,1,1,NA,16,0,18277,41.90%,35,16-Feb,174.78,16-Mar,16-Feb,NA,1,59956,5,3747,51.6,0,4,0,7,NA,2,5,14,11,0,1,0,5,50,0,0
34582777,18150,18150,18150, 36 months,15.59%,634.44,Franchisee,6 years,RENT,48000,Verified,14-Dec,Current,small_business,212xx,MD,6.08,0,Aug-93,685,689,0,27,NA,3,0,7991,69.50%,16,16-Feb,634.44,16-Apr,16-Feb,NA,0,16612,0,5537,69.5,0,0,0,33,NA,17,1,10,3,0,0,0,0,50,0,0
34473581,29450,29450,29450, 60 months,25.83%,878.79,Pharmacist,5 years,MORTGAGE,150000,Verified,14-Nov,Fully Paid,small_business,460xx,IN,9.38,0,9-May,660,664,2,NA,NA,15,0,11397,75%,23,15-Jun,28955.71,,15-Jul,NA,0,315702,5,21047,91.2,0,0,1,3,NA,3,7,12,2,0,0,0,5,85.7,0,0
34463575,5600,5600,5600, 36 months,11.99%,185.98,Pet Groomer,5 years,RENT,47000,Not Verified,14-Nov,Current,small_business,920xx,CA,8.94,0,Mar-95,685,689,0,NA,86,4,1,3841,59.10%,10,16-Jan,185.98,16-Mar,16-Feb,NA,0,11159,2,2790,59.1,0,0,1,18,NA,18,3,5,2,0,0,0,0,0,1,0
36118188,10000,10000,10000, 36 months,12.39%,334.01,President,5 years,MORTGAGE,120000,Not Verified,14-Dec,Current,small_business,982xx,WA,15.86,0,3-Apr,685,689,1,24,NA,5,0,18513,65%,23,16-Feb,334.01,16-Mar,16-Feb,42,0,327241,2,65448,56.9,0,0,8,19,NA,2,1,4,7,0,0,0,0,0,0,0
34863703,16000,16000,16000, 36 months,15.99%,562.44,Founder/Designer,6 years,RENT,40000,Not Verified,14-Nov,Current,small_business,100xx,NY,21.93,1,Apr-98,665,669,0,11,NA,6,0,4295,82.60%,23,16-Feb,562.44,16-Mar,16-Feb,12,0,115395,0,19233,82.6,0,0,0,41,NA,16,3,4,17,0,0,1,0,33.3,0,0
34994019,20000,20000,20000, 36 months,25.57%,801.24,IT,10+ years,MORTGAGE,78000,Verified,14-Nov,Charged Off,small_business,601xx,IL,21.25,0,Nov-99,670,674,3,NA,NA,22,0,56112,64.50%,39,15-Jul,801.24,,16-Jan,NA,0,236455,8,10748,81.1,0,0,5,5,NA,0,10,20,1,0,0,0,6,66.7,0,0
35814050,30000,30000,30000, 60 months,19.24%,782.19,Rn,3 years,RENT,100000,Verified,14-Nov,Charged Off,small_business,913xx,CA,9,1,2-May,680,684,0,21,NA,13,0,8755,40.70%,34,15-Oct,782.19,,16-Feb,NA,0,445104,4,37092,35.1,0,0,1,2,80,10,6,18,4,0,0,0,1,16.7,0,0
35833962,25000,25000,25000, 60 months,23.99%,719.06,Police Officer,10+ years,RENT,80000,Verified,14-Nov,Current,small_business,066xx,CT,16.25,1,4-Aug,685,689,0,15,67,6,1,2062,37.50%,11,16-Jan,719.06,16-Mar,16-Feb,NA,0,38306,3,7661,NA,0,0,0,NA,NA,9,0,2,5,0,0,0,1,NA,0,0
34292135,25000,25000,25000, 36 months,12.99%,842.23,Attorney/Owner,7 years,RENT,96000,Source Verified,14-Nov,Current,small_business,959xx,CA,15.74,0,Dec-97,715,719,1,NA,17,10,1,23156,46.30%,21,16-Feb,942.23,16-Mar,16-Feb,NA,0,47534,4,5282,53.5,0,0,2,101,NA,2,3,6,5,0,0,0,2,0,0,0
35673852,30000,30000,30000, 60 months,25.57%,890.6,Director,4 years,RENT,100000,Verified,14-Dec,Current,small_business,981xx,WA,33.12,2,3-Jul,670,674,1,2,NA,8,0,13515,52.20%,17,16-Feb,890.6,16-Mar,16-Feb,NA,0,102460,3,12808,16.6,0,0,0,136,NA,6,1,4,9,0,0,0,2,0,0,0
35753843,25000,25000,25000, 60 months,17.86%,632.94,Managing Partner,4 years,RENT,100000,Not Verified,14-Nov,Current,small_business,770xx,TX,22.91,6,Nov-95,690,694,0,3,NA,10,0,8980,80%,18,16-Feb,632.94,16-Mar,16-Feb,169,0,50779,1,5078,94.1,0,0,0,41,15,11,5,7,8,0,0,0,0,40,0,0
35853933,20000,20000,20000, 36 months,16.49%,707.99,Banquet Captain,4 years,RENT,85000,Source Verified,14-Nov,Fully Paid,small_business,891xx,NV,23.11,0,6-Aug,755,759,0,NA,NA,22,0,4798,4.70%,29,15-Feb,223.31,,16-Feb,NA,0,89962,19,4089,4.6,0,0,1,3,NA,3,4,17,9,0,0,0,15,0,0,0
35843713,35000,35000,35000, 36 months,14.31%,1201.5,President,10+ years,RENT,225000,Not Verified,14-Nov,Current,small_business,111xx,NY,14.56,0,Oct-97,690,694,1,64,NA,8,0,46897,80.90%,17,16-Feb,1201.5,16-Mar,16-Feb,64,0,113654,1,14207,80.9,0,0,0,27,NA,0,4,5,11,0,0,0,0,75,0,0
35286223,8950,8950,8950, 36 months,17.86%,322.94,Forestry technician,3 years,OWN,50000,Source Verified,14-Nov,Current,small_business,930xx,CA,17.99,0,8-Apr,690,694,0,30,NA,5,0,669,18.10%,8,16-Feb,322.94,16-Mar,16-Feb,30,0,17374,4,3475,12.6,0,0,0,3,46,13,2,3,3,0,0,0,1,0,0,0
35773755,10000,10000,10000, 36 months,15.99%,351.53,Senior Account Executive,5 years,RENT,120000,Source Verified,14-Nov,Current,small_business,904xx,CA,12.06,1,Jun-90,675,679,1,7,NA,13,0,17223,78.30%,28,16-Feb,351.53,16-Mar,16-Feb,NA,0,29862,3,2489,92.6,0,0,0,6,70,5,5,11,7,0,0,0,1,80,0,0
35683763,6500,6500,6500, 36 months,12.99%,218.98,Educator,8 years,MORTGAGE,43000,Verified,14-Nov,Charged Off,small_business,300xx,GA,14.18,0,2-Sep,695,699,0,34,75,9,1,3317,61.40%,17,15-Aug,218.98,,16-Feb,34,0,128824,2,14314,68.6,0,0,7,31,55,20,2,3,6,0,0,0,1,50,0,1
35773709,9800,9800,9800, 36 months,14.99%,339.68,Maintenace Technician,4 years,RENT,40597,Verified,14-Nov,Current,small_business,921xx,CA,9.52,1,Sep-94,685,689,1,22,NA,13,0,4620,78.30%,21,16-Feb,339.68,16-Mar,16-Feb,NA,0,34046,4,2619,78.3,0,0,0,5,22,5,5,5,16,0,0,0,2,60,0,0
35763640,35000,35000,35000, 36 months,19.24%,1287.22,Manager,3 years,RENT,350000,Source Verified,14-Nov,Fully Paid,small_business,333xx,FL,9.74,0,1-Apr,660,664,2,35,NA,23,0,53607,67.20%,39,15-Apr,33586.27,,16-Feb,35,0,128202,14,5827,77,0,0,2,17,NA,2,6,15,11,0,0,0,5,33.3,0,0
35743574,35000,35000,35000, 60 months,19.24%,912.55,Software Engineer,3 years,MORTGAGE,250000,Verified,14-Nov,Current,small_business,070xx,NJ,10.86,0,Sep-99,740,744,1,NA,NA,16,0,148129,57.30%,42,16-Feb,912.55,16-Mar,16-Feb,NA,0,643213,7,40201,64,0,0,5,22,NA,2,6,10,14,0,0,0,2,42.9,0,0
35673607,35000,35000,35000, 36 months,17.14%,1250.29,Vice President Operations,9 years,RENT,150000,Verified,14-Nov,Charged Off,small_business,926xx,CA,0.38,1,Aug-82,680,684,1,1,NA,3,0,2612,7%,15,15-Aug,1250.29,,16-Feb,28,1,2612,1,871,7,1,0,4,4,47,4,2,5,4,0,1,0,1,0,0,0
35753570,15000,15000,15000, 36 months,14.99%,519.91,Owner,10+ years,OWN,100000,Not Verified,14-Nov,Current,small_business,017xx,MA,2.08,0,May-92,660,664,3,78,73,6,1,1418,16.30%,26,16-Feb,519.91,16-Mar,16-Feb,78,0,2839,3,473,16,0,0,1,0,78,0,4,10,9,0,0,0,3,0,1,0
35146540,24000,24000,23975, 60 months,21.99%,662.72,Account Manager,3 years,RENT,57000,Verified,14-Dec,Late (31-120 days),small_business,920xx,CA,21.86,0,5-Jul,690,694,0,NA,NA,10,0,20975,72.60%,21,16-Jan,662.72,16-Mar,16-Feb,NA,0,35511,5,3551,82.6,0,0,0,23,NA,2,6,10,7,0,0,0,1,71.4,0,0
34423064,27200,27200,27200, 36 months,18.54%,990.73,contractor,4 years,RENT,55000,Verified,14-Nov,In Grace Period,small_business,951xx,CA,17.15,0,9-Nov,660,664,1,47,NA,5,0,1426,83.90%,6,16-Jan,990.73,16-Mar,16-Feb,47,0,50641,1,10128,95.1,0,0,0,60,NA,0,1,1,3,0,0,0,0,100,0,0
35176179,35000,35000,35000, 60 months,26.06%,1049.17,auditor,6 years,MORTGAGE,70000,Verified,14-Nov,Charged Off,small_business,956xx,CA,16.62,0,1-Oct,695,699,1,NA,NA,5,0,24750,80.90%,11,15-Aug,1049.17,,16-Feb,NA,0,199859,3,39972,88.9,0,0,3,64,NA,4,1,2,2,0,0,0,3,100,0,0
35703310,10000,10000,10000, 60 months,15.59%,241.01,Corporate Trainer,< 1 year,MORTGAGE,67500,Verified,14-Nov,Current,small_business,795xx,TX,14.79,0,Feb-97,690,694,0,NA,NA,13,0,4582,23.30%,25,16-Feb,241.01,16-Mar,16-Feb,NA,0,117649,3,9050,25.7,0,0,1,7,NA,4,3,8,11,0,0,0,3,0,0,0
35843479,30000,30000,30000, 60 months,19.99%,794.65,Relationship Manager,7 years,MORTGAGE,125000,Source Verified,14-Nov,Current,small_business,112xx,NY,10.27,0,4-Aug,750,754,1,NA,NA,9,0,3637,28.60%,18,16-Feb,794.65,16-Mar,16-Feb,NA,0,269452,3,29939,28.6,0,0,2,24,NA,5,2,6,10,0,0,0,1,20,0,0
34884232,24650,24650,24650, 36 months,22.99%,954.07,Owner member,10+ years,RENT,65000,Source Verified,14-Nov,In Grace Period,small_business,549xx,WI,11.3,0,6-Feb,675,679,3,31,44,12,1,9831,48.90%,20,16-Jan,954.07,16-Mar,16-Feb,50,0,49211,8,4101,63.5,0,0,0,12,NA,1,3,5,7,0,0,0,4,50,1,0
34974564,35000,35000,35000, 60 months,17.14%,872.48,Owner,2 years,MORTGAGE,269156,Not Verified,14-Nov,In Grace Period,small_business,601xx,IL,1.69,0,Sep-95,680,684,2,NA,53,5,1,4468,33.80%,23,16-Feb,872.48,16-Mar,16-Feb,NA,0,580578,2,116116,38.2,0,0,7,17,NA,1,2,10,2,0,0,0,0,0,1,0
35663394,15000,15000,15000, 60 months,14.99%,356.78,Director Sales & Operations,3 years,RENT,115000,Source Verified,14-Dec,Current,small_business,270xx,NC,13.13,1,May-85,670,674,3,9,50,15,1,11305,44.50%,57,16-Feb,356.78,16-Mar,16-Feb,28,0,114026,3,8771,55.1,0,0,6,5,9,0,8,17,19,0,0,0,2,25,0,0
35853277,5000,5000,5000, 36 months,16.49%,177,Retail Sales Associate,1 year,RENT,40000,Source Verified,14-Dec,Current,small_business,787xx,TX,15.03,1,Feb-99,680,684,3,20,NA,16,0,7403,64.40%,35,16-Feb,177,16-Mar,16-Feb,NA,0,48668,2,3245,66.2,0,0,0,15,NA,0,2,8,23,0,0,0,0,66.7,0,0
35823360,12000,12000,12000, 36 months,15.99%,421.83,Sonographer,2 years,RENT,55000,Verified,14-Nov,Current,small_business,851xx,AZ,8.4,0,5-Sep,730,734,3,NA,NA,6,0,5998,20.30%,27,16-Jan,421.83,16-Mar,16-Feb,NA,0,45606,5,7601,30.8,0,0,0,4,NA,3,1,5,19,0,0,0,3,0,0,0
35421191,12175,12175,12175, 60 months,17.86%,308.24,Mechanic II,10+ years,MORTGAGE,51812,Verified,14-Nov,Fully Paid,small_business,341xx,FL,25.97,0,Mar-99,775,779,0,NA,NA,11,0,26694,37.40%,18,15-Feb,12219.25,,15-Mar,NA,0,185368,5,16852,27.1,0,0,4,12,NA,8,2,5,3,0,0,0,3,0,0,0
35296727,30000,30000,30000, 36 months,15.99%,1054.57,Owner,2 years,MORTGAGE,80000,Not Verified,14-Nov,Current,small_business,550xx,MN,11.49,0,Nov-98,695,699,1,65,NA,9,0,42078,85.40%,29,16-Feb,1054.57,16-Mar,16-Feb,65,0,323086,3,35898,84.5,0,0,6,7,65,1,3,13,6,0,0,0,2,33.3,0,0
